Date/time,Pressure,Temperature[°C],Barometric,Depth
4/19/2023 16:00,757.467,6.047,739.383,0.387855956
4/19/2023 16:05,757.3113333,5.985666667,739.3246667,0.386880221
4/19/2023 16:10,757.1556667,5.924333333,739.2663333,0.385904511
4/19/2023 16:15,757,5.863,739.208,0.384928826
4/19/2023 16:20,757.2526667,5.816333333,739.2663333,0.386870494
4/19/2023 16:25,757.5053333,5.769666667,739.3246667,0.388812124
4/19/2023 16:30,757.758,5.723,739.383,0.390753715
4/19/2023 16:35,757.661,5.691,739.4413333,0.389199126
4/19/2023 16:40,757.564,5.659,739.4996667,0.387644559
4/19/2023 16:45,757.467,5.627,739.558,0.386090012
4/19/2023 16:50,757.5056667,5.580333333,739.597,0.386084924
4/19/2023 16:55,757.5443333,5.533666667,739.636,0.386079836
4/19/2023 17:00,757.583,5.487,739.675,0.386074748
4/19/2023 17:05,757.583,5.442333333,739.675,0.386073069
4/19/2023 17:10,757.583,5.397666667,739.675,0.38607139
4/19/2023 17:15,757.583,5.353,739.675,0.386069711
4/19/2023 17:20,757.8943333,5.302,739.7333333,0.388597621
4/19/2023 17:25,758.2056667,5.251,739.7916667,0.391125477
4/19/2023 17:30,758.517,5.2,739.85,0.393653279
4/19/2023 17:35,758.264,5.161,739.7526667,0.392095236
4/19/2023 17:40,758.011,5.122,739.6553333,0.390537219
4/19/2023 17:45,757.758,5.083,739.558,0.388979227
4/19/2023 17:50,757.8163333,5.036333333,739.6553333,0.388587493
4/19/2023 17:55,757.8746667,4.989666667,739.7526667,0.388195766
4/19/2023 18:00,757.933,4.943,739.85,0.387804046
4/19/2023 18:05,757.8746667,4.901,739.7526667,0.388192392
4/19/2023 18:10,757.8163333,4.859,739.6553333,0.388580732
4/19/2023 18:15,757.758,4.817,739.558,0.388969064
4/19/2023 18:20,757.8553333,4.780333333,739.6553333,0.388967663
4/19/2023 18:25,757.9526667,4.743666667,739.7526667,0.388966262
4/19/2023 18:30,758.05,4.707,739.85,0.388964861
4/19/2023 18:35,757.8943333,4.673666667,739.9083333,0.386824016
4/19/2023 18:40,757.7386667,4.640333333,739.9666667,0.384683201
4/19/2023 18:45,757.583,4.607,740.025,0.382542415
4/19/2023 18:50,757.447,4.581333333,740.025,0.381181767
4/19/2023 18:55,757.311,4.555666667,740.025,0.379821134
4/19/2023 19:00,757.175,4.53,740.025,0.378460516
4/19/2023 19:05,757.214,4.509,740.1223333,0.377876564
4/19/2023 19:10,757.253,4.488,740.2196667,0.377292616
4/19/2023 19:15,757.292,4.467,740.317,0.376708674
4/19/2023 19:20,757.5056667,4.455666667,740.4336667,0.377678032
4/19/2023 19:25,757.7193333,4.444333333,740.5503333,0.378647385
4/19/2023 19:30,757.933,4.433,740.667,0.379616733
4/19/2023 19:35,757.8746667,4.405333333,740.7056667,0.378645979
4/19/2023 19:40,757.8163333,4.377666667,740.7443333,0.377675236
4/19/2023 19:45,757.758,4.35,740.783,0.376704505
4/19/2023 19:50,757.6996667,4.322333333,740.8413333,0.375537172
4/19/2023 19:55,757.6413333,4.294666667,740.8996667,0.374369852
4/19/2023 20:00,757.583,4.267,740.958,0.373202546
4/19/2023 20:05,757.6413333,4.245666667,741.0163333,0.373201801
4/19/2023 20:10,757.6996667,4.224333333,741.0746667,0.373201057
4/19/2023 20:15,757.758,4.203,741.133,0.373200312
4/19/2023 20:20,758.011,4.179666667,741.172,0.375338848
4/19/2023 20:25,758.264,4.156333333,741.211,0.377477363
4/19/2023 20:30,758.517,4.133,741.25,0.379615856
4/19/2023 20:35,758.5753333,4.112,741.3083333,0.379615095
4/19/2023 20:40,758.6336667,4.091,741.3666667,0.379614334
4/19/2023 20:45,758.692,4.07,741.425,0.379613573
4/19/2023 20:50,758.692,4.051,741.639,0.377473592
4/19/2023 20:55,758.692,4.032,741.853,0.375333628
4/19/2023 21:00,758.692,4.013,742.067,0.373193681
4/19/2023 21:05,758.789,3.992,742.067,0.374162615
4/19/2023 21:10,758.886,3.971,742.067,0.375131541
4/19/2023 21:15,758.983,3.95,742.067,0.376100458
4/19/2023 21:20,759.1386667,3.924333333,742.1056667,0.377269129
4/19/2023 21:25,759.2943333,3.898666667,742.1443333,0.378437786
4/19/2023 21:30,759.45,3.873,742.183,0.379606432
4/19/2023 21:35,759.6056667,3.857666667,742.2996667,0.379995731
4/19/2023 21:40,759.7613333,3.842333333,742.4163333,0.380385028
4/19/2023 21:45,759.917,3.827,742.533,0.380774322
4/19/2023 21:50,759.7613333,3.810333333,742.572,0.37882779
4/19/2023 21:55,759.6056667,3.793666667,742.611,0.376881271
4/19/2023 22:00,759.45,3.777,742.65,0.374934765
4/19/2023 22:05,759.489,3.755666667,742.7083333,0.374740755
4/19/2023 22:10,759.528,3.734333333,742.7666667,0.374546747
4/19/2023 22:15,759.567,3.713,742.825,0.374352741
4/19/2023 22:20,759.6836667,3.702,742.825,0.37551855
4/19/2023 22:25,759.8003333,3.691,742.825,0.376684353
4/19/2023 22:30,759.917,3.68,742.825,0.377850151
4/19/2023 22:35,759.917,3.663333333,742.825,0.377849553
4/19/2023 22:40,759.917,3.646666667,742.825,0.377848955
4/19/2023 22:45,759.917,3.63,742.825,0.377848357
4/19/2023 22:50,760.014,3.621,742.9223333,0.377844702
4/19/2023 22:55,760.111,3.612,743.0196667,0.377841047
4/19/2023 23:00,760.208,3.603,743.117,0.377837392
4/19/2023 23:05,760.208,3.586333333,743.078,0.378226627
4/19/2023 23:10,760.208,3.569666667,743.039,0.37861586
4/19/2023 23:15,760.208,3.553,743,0.379005089
4/19/2023 23:20,760.461,3.534333333,743.039,0.381143475
4/19/2023 23:25,760.714,3.515666667,743.078,0.383281844
4/19/2023 23:30,760.967,3.497,743.117,0.385420196
4/19/2023 23:35,760.6556667,3.485666667,743.117,0.382307837
4/19/2023 23:40,760.3443333,3.474333333,743.117,0.379195493
4/19/2023 23:45,760.033,3.463,743.117,0.376083164
4/19/2023 23:50,760.033,3.453,743.1753333,0.375499742
4/19/2023 23:55,760.033,3.443,743.2336667,0.374916322
4/20/2023 0:00,760.033,3.433,743.292,0.374332905
4/20/2023 0:05,760.1886667,3.422,743.3503333,0.375305401
4/20/2023 0:10,760.3443333,3.411,743.4086667,0.376277893
4/20/2023 0:15,760.5,3.4,743.467,0.37725038
4/20/2023 0:20,760.3443333,3.387666667,743.467,0.375694004
4/20/2023 0:25,760.1886667,3.375333333,743.467,0.374137636
4/20/2023 0:30,760.033,3.363,743.467,0.372581276
4/20/2023 0:35,760.1886667,3.356333333,743.5056667,0.373750487
4/20/2023 0:40,760.3443333,3.349666667,743.5443333,0.374919694
4/20/2023 0:45,760.5,3.343,743.583,0.376088898
4/20/2023 0:50,760.461,3.332,743.6413333,0.375115643
4/20/2023 0:55,760.422,3.321,743.6996667,0.374142392
4/20/2023 1:00,760.383,3.31,743.758,0.373169146
4/20/2023 1:05,760.383,3.302333333,743.758,0.373168879
4/20/2023 1:10,760.383,3.294666667,743.758,0.373168611
4/20/2023 1:15,760.383,3.287,743.758,0.373168343
4/20/2023 1:20,760.422,3.278,743.6996667,0.374140883
